event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource,auth_method,session_duration,command_sequence,device_fingerprint,login_status,label,attack_type,hour_of_day,day_of_week,is_weekend,login_date,time_since_last_login,login_frequency,failed_login,failed_login_ratio,avg_session_duration,session_ratio,new_device,new_location,auth_changed,new_resource,resource_count,command_length,prediction,anomaly_score,risk_score
EVT001634,USER475,user,2026-07-01 11:49:23,10.50.174.182,Pune,Finance_API,Token,305,login>finance_api>update>logout,Windows 10-f0:d3:b2:cc:1a:1f,Success,normal,,11,2,0,2026-07-01,0.0,3,0,0.0,358.0576923076923,0.8518180353402438,1,1,1,1,3,4,anomaly,0.10880574680031574,80.87948088847816
EVT000303,USER087,user,2026-07-01 10:00:52,10.50.203.106,Pune,Customer_DB,MFA,573,login>reports>download>logout,Windows 11-d6:bc:c9:b8:94:30,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,568.9619047619047,1.007097303359502,1,1,1,1,3,4,anomaly,0.1087991170852195,80.87779959940946
EVT001573,USER456,user,2026-07-01 13:01:51,10.10.26.62,Bangalore,Payroll_DB,MFA,1213,login>finance_api>update>logout,Windows 10-80:c4:d5:2f:fd:27,Success,normal,,13,2,0,2026-07-01,0.0,3,0,0.0,1066.34693877551,1.1375284683546727,1,1,1,1,3,4,anomaly,0.10878788978357934,80.87495236702547
EVT000171,USER050,user,2026-07-01 08:57:03,10.40.25.148,Chennai,Router,Certificate,1203,login>firewall>router>logout,Windows 11-82:84:a0:d7:d9:71,Success,normal,,8,2,0,2026-07-01,0.0,5,0,0.0,979.542372881356,1.2281245133493677,1,1,1,1,4,4,anomaly,0.10872618822385338,80.85930491364573
EVT001001,USER291,user,2026-07-01 14:46:58,10.10.30.7,Bangalore,Firewall,Certificate,1159,login>vpn>server>logout,macOS-06:4a:e9:d0:e0:15,Success,normal,,14,2,0,2026-07-01,0.0,4,0,0.0,1149.6875,1.0081000271812992,1,1,1,1,5,4,anomaly,0.10871593417493741,80.856704497172
EVT000354,USER102,user,2026-07-01 09:57:28,10.30.49.105,Hyderabad,VPN,Password,1230,login>firewall>router>logout,Windows 10-cc:51:9c:fa:99:60,Success,normal,,9,2,0,2026-07-01,0.0,2,0,0.0,1163.142857142857,1.0574797347089169,1,1,1,1,4,4,anomaly,0.10867487118537855,80.84629096439248
EVT001335,USER389,user,2026-07-01 08:20:10,10.30.151.131,Hyderabad,VPN,MFA,934,login>vpn>server>logout,Windows 10-4a:db:0c:4f:c4:a7,Success,normal,,8,2,0,2026-07-01,0.0,5,0,0.0,1079.942857142857,0.8648605746335786,1,1,1,1,4,4,anomaly,0.10860564767303982,80.82873595140882
EVT001263,USER367,user,2026-07-01 08:25:44,10.20.112.124,Mumbai,Employee_DB,Certificate,1137,login>employee_db>update>logout,Windows 11-5e:1c:75:c0:51:3f,Success,normal,,8,2,0,2026-07-01,0.0,2,0,0.0,946.7196261682244,1.2009891509294268,1,1,1,1,3,4,anomaly,0.1085882548381426,80.82432514600286
EVT001111,USER323,user,2026-07-01 10:52:15,10.20.1.189,Mumbai,Sensors,Token,1216,login>plc>scada>logout,macOS-c8:0d:0d:67:49:b1,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,1200.9489795918366,1.0125326060173503,1,1,1,1,3,4,anomaly,0.10850840591155253,80.80407553867059
EVT000868,USER249,user,2026-07-01 11:49:20,10.50.96.9,Pune,Firewall,Password,539,login>vpn>server>logout,Ubuntu 22.04-f8:e7:46:91:38:67,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,576.3684210526316,0.9351657382887408,1,1,1,1,5,4,anomaly,0.10850000475350208,80.80194501345349
EVT000243,USER069,user,2026-07-01 10:27:55,10.50.250.142,Pune,Attendance,Token,928,login>employee_db>update>logout,Ubuntu 22.04-86:ea:f3:29:31:26,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,1010.4537037037036,0.9183993255688222,1,1,1,1,3,4,anomaly,0.10848545856140734,80.79825611379414
EVT000693,USER198,user,2026-07-01 09:38:15,10.30.67.164,Hyderabad,Payroll_DB,Certificate,549,login>open_payroll>read>logout,macOS-2a:7d:d1:9e:5b:01,Success,normal,,9,2,0,2026-07-01,0.0,3,0,0.0,499.4646464646465,1.0991768964750137,1,1,1,1,3,4,anomaly,0.10845820340532597,80.79134423367256
EVT000697,USER200,user,2026-07-01 15:11:45,10.10.105.160,Bangalore,Payroll_DB,Password,442,login>finance_api>update>logout,macOS-34:41:63:69:3f:e2,Success,normal,,15,2,0,2026-07-01,0.0,2,0,0.0,600.0943396226415,0.7365508567835246,1,1,1,1,3,4,anomaly,0.10843180059761981,80.78464850824015
EVT001231,USER358,user,2026-07-01 08:22:00,10.30.91.30,Hyderabad,Router,Password,987,login>vpn>server>logout,Windows 10-d8:0d:dc:16:ec:4e,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,1006.490566037736,0.9806351229754048,1,1,1,1,4,4,anomaly,0.10837906213394533,80.77127408698841
EVT000488,USER141,user,2026-07-01 07:40:28,10.30.100.37,Hyderabad,PLC,Certificate,930,login>plc>scada>logout,Ubuntu 22.04-b4:e1:c0:be:80:51,Success,normal,,7,2,0,2026-07-01,0.0,5,0,0.0,855.3396226415094,1.087287406525048,1,1,1,1,3,4,anomaly,0.10831793306749571,80.75577181732675
EVT001377,USER402,user,2026-07-01 11:35:11,10.20.54.174,Mumbai,CRM,Certificate,1120,login>crm>customer_db>logout,Windows 11-fc:35:c3:cf:a2:ed,Success,normal,,11,2,0,2026-07-01,0.0,5,0,0.0,988.4134615384615,1.1331290432414027,1,1,1,1,3,4,anomaly,0.10830038712948653,80.75132218512586
EVT000525,USER152,user,2026-07-01 10:04:38,10.30.190.202,Hyderabad,Firewall,MFA,964,login>firewall>router>logout,Windows 10-3e:ed:e0:0c:1d:7f,Success,normal,,10,2,0,2026-07-01,0.0,2,0,0.0,1105.785046728972,0.871778835182853,1,1,1,1,4,4,anomaly,0.10829588638088228,80.7501807998145
EVT000768,USER220,user,2026-07-01 10:54:35,10.50.165.94,Pune,Router,Password,505,login>vpn>server>logout,macOS-cc:ae:19:a1:84:c6,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,520.757281553398,0.9697416011036952,1,1,1,1,4,4,anomaly,0.10827436885571895,80.74472397711284
EVT000277,USER079,user,2026-07-01 10:52:28,10.20.81.113,Mumbai,Employee_DB,Token,522,login>attendance>read>logout,Ubuntu 22.04-6e:e3:03:30:83:9d,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,740.1964285714286,0.7052182094521242,1,1,1,1,3,4,anomaly,0.10822319528558721,80.73174641128685
EVT000254,USER073,user,2026-07-01 09:55:48,10.50.210.105,Pune,Payroll_DB,Password,765,login>open_payroll>read>logout,macOS-a4:1e:00:53:1d:34,Success,normal,,9,2,0,2026-07-01,0.0,2,0,0.0,891.8035714285714,0.8578122184177329,1,1,1,1,8,4,anomaly,0.10821172262995093,80.72883695737664
EVT001609,USER466,user,2026-07-01 07:35:20,10.40.37.63,Chennai,Firewall,Password,921,login>firewall>router>logout,Windows 11-1a:dd:1d:17:7d:67,Success,normal,,7,2,0,2026-07-01,0.0,5,0,0.0,1031.5188679245282,0.8928581227535874,1,1,1,1,4,4,anomaly,0.10819414513475445,80.72437932230484
EVT000485,USER140,user,2026-07-01 07:21:38,10.30.168.33,Hyderabad,Payroll_DB,Password,940,login>finance_api>update>logout,Windows 11-a0:42:60:a7:5d:8c,Success,normal,,7,2,0,2026-07-01,0.0,4,0,0.0,982.6974789915968,0.956550739261679,1,1,1,1,4,4,anomaly,0.10816952546326353,80.71813579842004
EVT001042,USER305,user,2026-07-01 07:58:01,10.40.203.170,Chennai,Firewall,Certificate,468,login>vpn>server>logout,Windows 11-c0:1e:09:39:d4:57,Success,normal,,7,2,0,2026-07-01,0.0,5,0,0.0,512.1785714285714,0.9137438114496896,1,1,1,1,4,4,anomaly,0.10814885473604663,80.7128937228244
EVT042665,USER196,user,2026-07-25 10:21:17,10.30.227.172,Hyderabad,Employee_DB,Certificate,843,login>attendance>read>logout,Windows 10-18:10:ec:ce:56:fe,Failed,anomaly,Brute Force,10,5,1,2026-07-25,20.0,9,1,0.5,969.3801652892562,0.8696278613751652,0,0,0,0,8,4,anomaly,0.1080808395061772,80.69564512905758
EVT000459,USER132,user,2026-07-01 10:35:30,10.10.237.39,Bangalore,Sensors,Certificate,1159,login>sensor>read>logout,Windows 11-94:bd:7a:90:79:31,Success,normal,,10,2,0,2026-07-01,0.0,2,0,0.0,981.234693877551,1.1811649213298532,1,1,1,1,3,4,anomaly,0.10804302581985925,80.68605561630613
EVT001462,USER425,user,2026-07-01 07:15:27,10.40.136.122,Chennai,Router,Password,1053,login>firewall>router>logout,Windows 11-2a:72:4e:3a:77:90,Success,normal,,7,2,0,2026-07-01,0.0,3,0,0.0,949.2660550458716,1.109278051609162,1,1,1,1,4,4,anomaly,0.10802618951811793,80.68178594714779
EVT001277,USER372,user,2026-07-01 13:57:15,10.30.221.17,Hyderabad,Firewall,Certificate,539,login>vpn>server>logout,Windows 11-94:bd:7a:90:79:31,Success,normal,,13,2,0,2026-07-01,0.0,2,0,0.0,536.8823529411765,1.0039443409663635,1,1,1,1,4,4,anomaly,0.10798784997871513,80.67206307858385
EVT001622,USER470,user,2026-07-01 08:27:53,10.40.157.254,Chennai,SCADA,MFA,333,login>sensor>read>logout,Ubuntu 22.04-c8:bf:b2:6f:bd:9c,Success,normal,,8,2,0,2026-07-01,0.0,3,0,0.0,388.1212121212121,0.8579793878825733,1,1,1,1,3,4,anomaly,0.10790888535413234,80.65203772934966
EVT001324,USER386,user,2026-07-01 12:59:00,10.20.86.52,Mumbai,SCADA,Certificate,859,login>plc>scada>logout,Windows 10-e8:5b:fa:76:1d:a9,Success,normal,,12,2,0,2026-07-01,0.0,4,0,0.0,763.6017699115044,1.124931913266193,1,1,1,1,3,4,anomaly,0.10773102886016228,80.60693350167635
EVT001655,USER481,user,2026-07-01 10:37:09,10.20.169.86,Mumbai,Sensors,Token,1099,login>plc>scada>logout,Windows 10-9a:5a:ff:8d:1f:4e,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,1004.5945945945946,1.0939736346516007,1,1,1,1,3,4,anomaly,0.10770861252918562,80.601248742726
EVT001522,USER442,user,2026-07-01 11:55:18,10.30.37.22,Hyderabad,SCADA,Certificate,730,login>plc>scada>logout,Windows 10-9a:5a:ff:8d:1f:4e,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,572.5904761904762,1.2749076877016732,1,1,1,1,3,4,anomaly,0.1077024208430406,80.599678537358
EVT000549,USER159,user,2026-07-01 11:36:14,10.50.52.40,Pune,Employee_DB,Password,957,login>employee_db>update>logout,Ubuntu 22.04-9a:dd:33:78:29:d2,Success,normal,,11,2,0,2026-07-01,0.0,3,0,0.0,1054.409090909091,0.9076173643143508,1,1,1,1,8,4,anomaly,0.1076601003399531,80.5889461004146
EVT001267,USER369,user,2026-07-01 10:08:08,10.20.21.74,Mumbai,Firewall,MFA,1121,login>vpn>server>logout,macOS-d0:02:36:3c:99:77,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,1030.9745762711864,1.087320701985122,1,1,1,1,4,4,anomaly,0.1075686524032421,80.56575499580212
EVT000949,USER277,user,2026-07-01 08:31:14,10.20.56.221,Mumbai,Firewall,MFA,674,login>firewall>router>logout,Windows 11-c0:87:f5:a1:00:86,Success,normal,,8,2,0,2026-07-01,0.0,3,0,0.0,946.9173553719008,0.711783342206551,1,1,1,1,4,4,anomaly,0.10753744470047322,80.55784075382294
EVT001226,USER357,user,2026-07-01 12:45:50,10.50.186.194,Pune,SCADA,Password,592,login>plc>scada>logout,Ubuntu 22.04-c8:bf:b2:6f:bd:9c,Success,normal,,12,2,0,2026-07-01,0.0,5,0,0.0,734.9724770642201,0.8054723387257839,1,1,1,1,3,4,anomaly,0.10747744729506148,80.5426254722603
EVT001286,USER376,user,2026-07-01 10:01:05,10.20.34.109,Mumbai,SCADA,Certificate,1082,login>plc>scada>logout,Windows 10-96:9b:99:65:bc:bf,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,989.4181818181818,1.0935719798596053,1,1,1,1,7,4,anomaly,0.10742814925617505,80.53012353926844
EVT001183,USER345,user,2026-07-01 08:28:14,10.20.27.137,Mumbai,Firewall,MFA,1148,login>firewall>router>logout,Windows 11-bc:11:87:37:5e:bb,Success,normal,,8,2,0,2026-07-01,0.0,3,0,0.0,1151.8392857142858,0.9966668216982156,1,1,1,1,4,4,anomaly,0.10741772760719581,80.52748061958754
EVT032207,USER191,user,2026-07-19 07:38:30,10.20.234.32,Mumbai,Firewall,Password,471,login>vpn>server>logout,Ubuntu 22.04-f6:e6:55:52:3a:0e,Failed,anomaly,Brute Force,7,6,1,2026-07-19,20.0,9,1,0.5,410.5242718446602,1.1473134045974838,0,0,0,0,4,4,anomaly,0.10740250519965389,80.52362023237208
EVT001038,USER304,user,2026-07-01 09:31:06,10.20.3.25,Mumbai,Reports,Token,1094,login>reports>download>logout,Ubuntu 22.04-34:b5:3f:bb:0e:5e,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,1097.605504587156,0.9967151179799228,1,1,1,1,4,4,anomaly,0.10739623993285785,80.52203136702512
EVT000362,USER104,user,2026-07-01 09:44:54,10.10.228.74,Bangalore,Employee_DB,MFA,799,login>attendance>read>logout,Ubuntu 22.04-28:b0:69:7c:12:67,Success,normal,,9,2,0,2026-07-01,0.0,5,0,0.0,707.9708737864078,1.1285775016799002,1,1,1,1,3,4,anomaly,0.1073027035261005,80.49831062851311
EVT000446,USER129,user,2026-07-01 15:13:59,10.50.235.168,Pune,Invoices,Token,466,login>finance_api>update>logout,Ubuntu 22.04-96:cf:41:ec:9c:c8,Success,normal,,15,2,0,2026-07-01,0.0,2,0,0.0,423.97058823529414,1.099132847728061,1,1,1,1,3,4,anomaly,0.10730089032867463,80.49785080347277
EVT000163,USER048,user,2026-07-01 08:26:32,10.40.98.69,Chennai,Firewall,Password,945,login>firewall>router>logout,Windows 11-2c:9d:92:af:53:27,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,1059.403669724771,0.892011257848019,1,1,1,1,4,4,anomaly,0.10725534125258696,80.48629960366944
EVT001395,USER407,user,2026-07-01 14:08:25,10.40.79.57,Chennai,SCADA,Token,463,login>plc>scada>logout,Windows 11-84:ea:f2:19:ec:a1,Success,normal,,14,2,0,2026-07-01,0.0,5,0,0.0,482.7047619047619,0.9591784389550944,1,1,1,1,3,4,anomaly,0.10724353001687892,80.48330428619417
EVT001154,USER337,user,2026-07-01 09:03:25,10.50.30.90,Pune,Employee_DB,Certificate,1043,login>employee_db>update>logout,Windows 11-ae:53:9d:f2:ad:44,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,915.1714285714286,1.139677187724392,1,1,1,1,3,4,anomaly,0.10720087098443443,80.47248599854692
EVT000012,USER004,user,2026-07-01 12:02:16,10.30.226.227,Hyderabad,Payroll_DB,Password,637,login>finance_api>update>logout,Windows 10-d6:81:8b:af:47:3e,Success,normal,,12,2,0,2026-07-01,0.0,3,0,0.0,734.5294117647059,0.8672219107872188,1,1,1,1,8,4,anomaly,0.10719301045293406,80.47049257567824
EVT001347,USER393,user,2026-07-01 11:56:46,10.10.178.65,Bangalore,PLC,Token,680,login>plc>scada>logout,Ubuntu 22.04-a0:b7:f1:3b:cf:c9,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,891.6826923076923,0.7626031164069661,1,1,1,1,3,4,anomaly,0.1071397440088171,80.45698425911823
EVT000314,USER090,user,2026-07-01 12:24:26,10.20.80.193,Mumbai,Payroll_DB,Password,1255,login>finance_api>update>logout,Windows 10-cc:51:9c:fa:99:60,Success,normal,,12,2,0,2026-07-01,0.0,3,0,0.0,1155.3142857142857,1.0862844989613216,1,1,1,1,3,4,anomaly,0.10711567027816549,80.45087918528023
EVT000734,USER211,user,2026-07-01 12:36:25,10.30.168.79,Hyderabad,Finance_API,Token,929,login>open_payroll>read>logout,macOS-3c:1a:74:75:e8:27,Success,normal,,12,2,0,2026-07-01,0.0,4,0,0.0,1002.6504854368932,0.926544208069873,1,1,1,1,3,4,anomaly,0.10710622848065976,80.44848475494575
EVT000522,USER151,user,2026-07-01 10:55:51,10.50.161.99,Pune,Payroll_DB,MFA,1006,login>finance_api>update>logout,macOS-b8:9f:2c:47:0f:d3,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,945.7924528301888,1.0636583078979391,1,1,1,1,3,4,anomaly,0.10703409718446733,80.43019233090651
EVT000531,USER154,user,2026-07-01 11:19:43,10.20.137.207,Mumbai,Payroll_DB,Token,1147,login>open_payroll>read>logout,macOS-ee:41:01:2a:e9:55,Success,normal,,11,2,0,2026-07-01,0.0,3,0,0.0,1085.7155172413793,1.0564461700928198,1,1,1,1,3,4,anomaly,0.1070263608962222,80.42823041600215
EVT000791,USER227,user,2026-07-01 15:34:07,10.40.105.182,Chennai,CRM,Certificate,639,login>crm>customer_db>logout,Windows 10-f0:d3:b2:cc:1a:1f,Success,normal,,15,2,0,2026-07-01,0.0,4,0,0.0,601.7570093457944,1.0618904143629249,1,1,1,1,3,4,anomaly,0.10699728803084951,80.42085756663572
EVT000015,USER005,user,2026-07-01 10:27:36,10.20.108.222,Mumbai,VPN,Token,921,login>vpn>server>logout,Windows 10-9a:f9:ed:9b:e7:cb,Success,normal,,10,2,0,2026-07-01,0.0,2,0,0.0,1057.723404255319,0.8707380363285258,1,1,1,1,4,4,anomaly,0.10696068824119653,80.41157589685547
EVT000590,USER170,user,2026-07-01 10:05:48,10.10.218.94,Bangalore,SCADA,Certificate,1031,login>sensor>read>logout,Windows 11-40:3c:08:91:c2:1b,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,920.9327731092436,1.1195171136315938,1,1,1,1,3,4,anomaly,0.1069403154362405,80.40640937404503
EVT000871,USER250,user,2026-07-01 13:35:57,10.10.212.29,Bangalore,Payroll_DB,MFA,665,login>finance_api>update>logout,Ubuntu 22.04-e2:2c:66:66:6a:66,Success,normal,,13,2,0,2026-07-01,0.0,3,0,0.0,537.7156862745098,1.236713038087771,1,1,1,1,3,4,anomaly,0.10690284998974064,80.3969081745606
EVT000119,USER036,user,2026-07-01 09:40:10,10.20.23.98,Mumbai,PLC,Certificate,954,login>plc>scada>logout,Windows 10-ee:d7:43:46:a9:8b,Success,normal,,9,2,0,2026-07-01,0.0,3,0,0.0,839.6435643564356,1.1361964058299137,1,1,1,1,3,4,anomaly,0.1068434172730991,80.38183609750112
EVT001067,USER311,user,2026-07-01 14:05:53,10.40.119.22,Chennai,Firewall,Password,809,login>vpn>server>logout,Windows 11-94:7a:29:b6:c6:1f,Success,normal,,14,2,0,2026-07-01,0.0,5,0,0.0,691.025,1.1707246481675773,1,1,1,1,4,4,anomaly,0.10683951533157954,80.38084656906312
EVT001254,USER364,user,2026-07-01 12:21:08,10.50.209.136,Pune,Payroll_DB,Password,999,login>open_payroll>read>logout,macOS-c8:0d:0d:67:49:b1,Success,normal,,12,2,0,2026-07-01,0.0,4,0,0.0,947.5431034482758,1.0543055997816495,1,1,1,1,3,4,anomaly,0.10679631411042478,80.36989078290523
EVT001551,USER450,user,2026-07-01 10:46:56,10.20.141.224,Mumbai,VPN,Token,965,login>vpn>server>logout,macOS-08:2b:0c:5f:e0:d9,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,1080.7307692307693,0.8929143385885618,1,1,1,1,5,4,anomaly,0.10677476629445859,80.36442627848649
EVT000252,USER072,user,2026-07-01 13:27:57,10.20.121.32,Mumbai,Finance_API,Password,1233,login>finance_api>update>logout,Ubuntu 22.04-74:df:8a:12:44:b7,Success,normal,,13,2,0,2026-07-01,0.0,2,0,0.0,1192.747663551402,1.0337475709897823,1,1,1,1,3,4,anomaly,0.10673552763411986,80.35447539375909
EVT001352,USER394,user,2026-07-01 13:41:49,10.40.247.225,Chennai,Payroll_DB,MFA,908,login>open_payroll>read>logout,Windows 11-38:34:1e:2d:20:54,Success,normal,,13,2,0,2026-07-01,0.0,4,0,0.0,913.252427184466,0.9942486578429808,1,1,1,1,3,4,anomaly,0.10668433341309558,80.34149259088755
EVT001306,USER381,user,2026-07-01 08:01:07,10.40.135.183,Chennai,Firewall,Certificate,692,login>vpn>server>logout,macOS-cc:d4:e3:06:f3:0c,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,678.2970297029703,1.02020202020202,1,1,1,1,6,4,anomaly,0.10666765188246485,80.3372621715269
EVT000838,USER242,user,2026-07-01 08:23:57,10.40.207.62,Chennai,Firewall,Password,1072,login>firewall>router>logout,macOS-c8:0d:0d:67:49:b1,Success,normal,,8,2,0,2026-07-01,0.0,5,0,0.0,997.757281553398,1.0744095982251458,1,1,1,1,4,4,anomaly,0.10662526030032338,80.32651170900704
EVT000228,USER065,user,2026-07-01 10:26:18,10.50.1.239,Pune,Employee_DB,Password,1076,login>attendance>read>logout,Ubuntu 22.04-12:c1:f5:c4:ab:bd,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,1186.7699115044247,0.906662689683457,1,1,1,1,4,4,anomaly,0.10659596097518775,80.31908142967288
EVT000139,USER042,user,2026-07-01 09:07:21,10.10.149.165,Bangalore,Server,Certificate,946,login>vpn>server>logout,Windows 11-2e:cc:b4:cc:be:f6,Success,normal,,9,2,0,2026-07-01,0.0,2,0,0.0,1089.5098039215686,0.8682803923333033,1,1,1,1,4,4,anomaly,0.10657272565123499,80.31318897492898
EVT021017,USER478,user,2026-07-12 10:16:03,10.10.82.37,Bangalore,Employee_DB,Token,690,login>employee_db>update>logout,Windows 10-90:8f:0f:23:f8:ff,Failed,anomaly,Brute Force,10,6,1,2026-07-12,20.0,11,1,0.5,902.125,0.7648607454621034,0,0,0,0,3,4,anomaly,0.10654709834762299,80.3066899165535
EVT000125,USER037,user,2026-07-01 10:09:11,10.40.107.204,Chennai,Attendance,Password,993,login>employee_db>update>logout,Ubuntu 22.04-96:a2:74:0f:9f:3e,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,918.1785714285714,1.081488972733284,1,1,1,1,3,4,anomaly,0.10650902189441269,80.29703376638291
EVT001446,USER421,user,2026-07-01 11:14:20,10.10.173.58,Bangalore,Employee_DB,Token,971,login>employee_db>update>logout,macOS-fc:50:66:ab:10:00,Success,normal,,11,2,0,2026-07-01,0.0,3,0,0.0,1132.287037037037,0.8575564041966849,1,1,1,1,3,4,anomaly,0.10649850910080916,80.29436773251712
EVT000809,USER233,user,2026-07-01 11:46:27,10.20.71.234,Mumbai,Firewall,Token,351,login>vpn>server>logout,Windows 10-ac:2b:92:5b:b6:5f,Success,normal,,11,2,0,2026-07-01,0.0,3,0,0.0,465.0648148148149,0.7547335098652119,1,1,1,1,4,4,anomaly,0.1064229083253756,80.27519545203795
EVT001709,USER495,user,2026-07-01 11:24:09,10.40.242.184,Chennai,Firewall,Token,496,login>vpn>server>logout,Windows 11-bc:11:87:37:5e:bb,Success,normal,,11,2,0,2026-07-01,0.0,3,0,0.0,475.05,1.0441006209872643,1,1,1,1,4,4,anomaly,0.10636014508074154,80.25927875643521
EVT000655,USER187,user,2026-07-01 09:52:57,10.20.174.149,Mumbai,Firewall,Certificate,1090,login>vpn>server>logout,Windows 11-9a:63:5e:14:7b:2c,Success,normal,,9,2,0,2026-07-01,0.0,5,0,0.0,1136.8369565217392,0.9588006386904931,1,1,1,1,4,4,anomaly,0.10631389484515308,80.24754974328894
EVT001281,USER374,user,2026-07-01 12:04:00,10.10.108.226,Bangalore,Firewall,MFA,550,login>vpn>server>logout,Windows 10-c4:5e:a8:2b:d0:9a,Success,normal,,12,2,0,2026-07-01,0.0,3,0,0.0,767.438596491228,0.7166697147037309,1,1,1,1,5,4,anomaly,0.10629071663217426,80.24167177183048
EVT001713,USER497,user,2026-07-01 12:44:45,10.30.186.47,Hyderabad,Payroll_DB,Password,1166,login>finance_api>update>logout,Windows 11-72:ee:00:04:d1:2e,Success,normal,,12,2,0,2026-07-01,0.0,2,0,0.0,1059.1649484536083,1.1008672461285391,1,1,1,1,3,4,anomaly,0.10620096430818415,80.21891067289563
EVT000402,USER116,user,2026-07-01 11:20:37,10.20.171.98,Mumbai,Employee_DB,Certificate,802,login>employee_db>update>logout,Windows 10-4c:36:67:d9:37:5d,Success,normal,,11,2,0,2026-07-01,0.0,5,0,0.0,710.2300884955753,1.1292115231259967,1,1,1,1,3,4,anomaly,0.10619475143494883,80.21733509450287
EVT001077,USER314,user,2026-07-01 11:58:23,10.50.100.160,Pune,SCADA,Password,570,login>sensor>read>logout,Windows 10-ac:2b:92:5b:b6:5f,Success,normal,,11,2,0,2026-07-01,0.0,5,0,0.0,672.1339285714286,0.8480452715896863,1,1,1,1,7,4,anomaly,0.1061933905649739,80.21698997924835
EVT000607,USER175,user,2026-07-01 09:13:11,10.10.26.162,Bangalore,CRM,Password,1065,login>crm>customer_db>logout,Ubuntu 22.04-4c:df:cd:dd:a7:f3,Success,normal,,9,2,0,2026-07-01,0.0,3,0,0.0,1136.212962962963,0.9373242822566844,1,1,1,1,3,4,anomaly,0.106180099846374,80.21361946640235
EVT001012,USER294,user,2026-07-01 11:39:16,10.30.203.174,Hyderabad,Firewall,MFA,493,login>vpn>server>logout,macOS-12:fa:44:b9:cd:a1,Success,normal,,11,2,0,2026-07-01,0.0,3,0,0.0,567.9903846153846,0.8679724399451507,1,1,1,1,4,4,anomaly,0.10617727746997707,80.21290371459175
EVT000105,USER032,user,2026-07-01 08:03:04,10.50.29.63,Pune,Finance_API,Certificate,933,login>finance_api>update>logout,Windows 10-2e:4d:94:28:16:31,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,892.5877192982456,1.0452754164414526,1,1,1,1,3,4,anomaly,0.10615686043166062,80.20772597424568
EVT000007,USER002,user,2026-07-01 08:00:48,10.40.214.118,Chennai,Firewall,MFA,503,login>vpn>server>logout,macOS-7e:17:40:20:33:a7,Success,normal,,8,2,0,2026-07-01,0.0,5,0,0.0,603.0648148148148,0.8340728685265082,1,1,1,1,4,4,anomaly,0.10608823078394658,80.19032156473249
EVT001685,USER489,user,2026-07-01 10:22:15,10.30.12.92,Hyderabad,VPN,MFA,1128,login>firewall>router>logout,Windows 10-02:9b:e0:f3:43:28,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,1225.728813559322,0.9202688127437152,1,1,1,1,6,4,anomaly,0.10606648774787919,80.18480755269279
EVT001487,USER433,user,2026-07-01 09:49:47,10.20.201.218,Mumbai,Employee_DB,MFA,1083,login>attendance>read>logout,Windows 11-82:84:a0:d7:d9:71,Success,normal,,9,2,0,2026-07-01,0.0,5,0,0.0,950.4821428571428,1.1394217220583538,1,1,1,1,3,4,anomaly,0.10606210125356252,80.18369514215364
EVT031930,USER114,user,2026-07-23 09:31:24,10.20.30.254,Mumbai,SCADA,MFA,1891,login>admin>database>router>logout,Windows 11-2e:cc:b4:cc:be:f6,Success,anomaly,Low and Slow,9,3,0,2026-07-23,54754.0,11,0,0.0,362.59016393442624,5.215254543810471,0,0,0,1,8,5,anomaly,0.10605982724385066,80.18311845558188
EVT001480,USER430,user,2026-07-01 10:40:26,10.20.253.123,Mumbai,Firewall,Certificate,622,login>vpn>server>logout,macOS-d2:77:34:fb:8c:1e,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,566.8761061946902,1.0972415192718985,1,1,1,1,4,4,anomaly,0.10603651314455642,80.17720602349073
